observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;distractors;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;x_2;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
e8f56;task;flow.Sequence;1_1_1;NA;NA;completion;11542.06;282792;282787.2;282808;294350.06;294355;2023-06-19T19:06:36Z;294370.5;"c(""distractor1"", ""distractor2"", ""distractor3"")";Schatten;kivuli;d;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Deep;Question;html.Page;1_1_2_0_0;NA;NA;form;submission;8479.5;294356;294350.06;294370.5;302850;302850;2023-06-19T19:06:44Z;302849.62;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gesundheit;salama;d;NA;NA;NA;s;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;1_1_2_0_1;NA;NA;skipped;NA;302854;NA;NA;302850;302854;2023-06-19T19:06:44Z;302849.62;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gesundheit;salama;d;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;"""Falsch""-Screen";canvas.Screen;1_1_2_0_2;NA;NA;timeout;5000.14;302857;302846.34;302849.62;307829;307830;2023-06-19T19:06:49Z;307849.76;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gesundheit;salama;d;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;1_1_2_0;NA;NA;completion;13458.5;294356;294350.06;294370.5;307829;307831;2023-06-19T19:06:49Z;307849.76;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gesundheit;salama;d;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;shallow;flow.Sequence;1_1_2_1;NA;NA;skipped;NA;307831;NA;NA;307829;307831;2023-06-19T19:06:49Z;307849.76;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gesundheit;salama;d;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;task;flow.Sequence;1_1_2;NA;NA;completion;13458.5;294356;294350.06;294370.5;307829;307832;2023-06-19T19:06:49Z;307849.76;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gesundheit;salama;d;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;1_1_3_0;NA;NA;skipped;NA;307832;NA;NA;307829;307832;2023-06-19T19:06:49Z;307849.76;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gegenwart;hadhara;s;katiba;jokofu;mikopo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Shallow;Question;html.Page;1_1_3_1_0;NA;NA;form;submission;14578.24;307833;307829;307849.76;322428;322429;2023-06-19T19:07:04Z;322432.96;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gegenwart;hadhara;s;katiba;jokofu;mikopo;jokofu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;1_1_3_1_1;NA;NA;skipped;NA;322435;NA;NA;322428;322435;2023-06-19T19:07:04Z;322432.96;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gegenwart;hadhara;s;katiba;jokofu;mikopo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;"""Falsch""-Screen";canvas.Screen;1_1_3_1_2;NA;NA;timeout;5000.12;322441;322421.68;322432.96;327412.76;327414;2023-06-19T19:07:09Z;327433.08;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gegenwart;hadhara;s;katiba;jokofu;mikopo;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;shallow;flow.Sequence;1_1_3_1;NA;NA;completion;19563;307832;307829;307849.76;327412.76;327414;2023-06-19T19:07:09Z;327433.08;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gegenwart;hadhara;s;katiba;jokofu;mikopo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;task;flow.Sequence;1_1_3;NA;NA;completion;19563;307832;307829;307849.76;327412.76;327415;2023-06-19T19:07:09Z;327433.08;"c(""distractor1"", ""distractor2"", ""distractor3"")";Gegenwart;hadhara;s;katiba;jokofu;mikopo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;1_1_4_0;NA;NA;skipped;NA;327415;NA;NA;327412.76;327416;2023-06-19T19:07:09Z;327433.08;"c(""distractor1"", ""distractor2"", ""distractor3"")";Kritik;lawama;s;dereva;nafasi;mawazo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Shallow;Question;html.Page;1_1_4_1_0;NA;NA;form;submission;5385.92;327416;327412.76;327433.08;332819;332819;2023-06-19T19:07:14Z;332828.82;"c(""distractor1"", ""distractor2"", ""distractor3"")";Kritik;lawama;s;dereva;nafasi;mawazo;lawama;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;1_1_4_1_1;NA;NA;timeout;5000.1;332821;332817.48;332828.82;337808.54;337810;2023-06-19T19:07:19Z;337828.92;"c(""distractor1"", ""distractor2"", ""distractor3"")";Kritik;lawama;s;dereva;nafasi;mawazo;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;"""Falsch""-Screen";canvas.Screen;1_1_4_1_2;NA;NA;skipped;NA;337818;NA;NA;337808.54;337819;2023-06-19T19:07:19Z;337828.92;"c(""distractor1"", ""distractor2"", ""distractor3"")";Kritik;lawama;s;dereva;nafasi;mawazo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;shallow;flow.Sequence;1_1_4_1;NA;NA;completion;10375.46;327416;327412.76;327433.08;337808.54;337819;2023-06-19T19:07:19Z;337828.92;"c(""distractor1"", ""distractor2"", ""distractor3"")";Kritik;lawama;s;dereva;nafasi;mawazo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;task;flow.Sequence;1_1_4;NA;NA;completion;10375.46;327415;327412.76;327433.08;337808.54;337820;2023-06-19T19:07:19Z;337828.92;"c(""distractor1"", ""distractor2"", ""distractor3"")";Kritik;lawama;s;dereva;nafasi;mawazo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;1_1_5_0;NA;NA;skipped;NA;337820;NA;NA;337808.54;337820;2023-06-19T19:07:19Z;337828.92;"c(""distractor1"", ""distractor2"", ""distractor3"")";Rückhalt;msaada;s;muhula;auwali;kiwimbe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Shallow;Question;html.Page;1_1_5_1_0;NA;NA;form;submission;4616.08;337821;337808.54;337828.92;342445;342446;2023-06-19T19:07:24Z;342453.82;"c(""distractor1"", ""distractor2"", ""distractor3"")";Rückhalt;msaada;s;muhula;auwali;kiwimbe;kiwimbe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;1_1_5_1_1;NA;NA;skipped;NA;342449;NA;NA;342445;342449;2023-06-19T19:07:24Z;342453.82;"c(""distractor1"", ""distractor2"", ""distractor3"")";Rückhalt;msaada;s;muhula;auwali;kiwimbe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;"""Falsch""-Screen";canvas.Screen;1_1_5_1_2;NA;NA;timeout;5000.14;342452;342442.22;342453.82;347433.6;347434;2023-06-19T19:07:29Z;347453.96;"c(""distractor1"", ""distractor2"", ""distractor3"")";Rückhalt;msaada;s;muhula;auwali;kiwimbe;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;shallow;flow.Sequence;1_1_5_1;NA;NA;completion;9604.68;337820;337808.54;337828.92;347433.6;347435;2023-06-19T19:07:29Z;347453.96;"c(""distractor1"", ""distractor2"", ""distractor3"")";Rückhalt;msaada;s;muhula;auwali;kiwimbe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;task;flow.Sequence;1_1_5;NA;NA;completion;9604.68;337820;337808.54;337828.92;347433.6;347435;2023-06-19T19:07:29Z;347453.96;"c(""distractor1"", ""distractor2"", ""distractor3"")";Rückhalt;msaada;s;muhula;auwali;kiwimbe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;block;flow.Loop;1_1;NA;NA;completion;78391.72;269042;269041.62;269041.88;347433.6;347436;2023-06-19T19:07:29Z;347453.96;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Practice;flow.Sequence;1;NA;NA;completion;97786.48;249646;249646.7;249647.12;347433.6;347436;2023-06-19T19:07:29Z;347453.96;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Experiment;start;canvas.Screen;2;weiter;keypress(q);response;10055.04;347436;347433.6;347453.96;357509;357533;2023-06-19T19:07:39Z;357642.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
e8f56;Deep;Question;html.Page;3_0_0_0_0_0_0;NA;NA;form;submission;5065.86;357642;357641.66;357642.14;362708;362708;2023-06-19T19:07:44Z;362703.96;NULL;Konkurrent;mshindani;d;NA;NA;NA;s;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;3_0_0_0_0_0_1;NA;NA;skipped;NA;362713;NA;NA;362708;362714;2023-06-19T19:07:44Z;362703.96;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;"""Falsch""-Screen";canvas.Screen;3_0_0_0_0_0_2;NA;NA;timeout;5000.14;362717;362703.54;362703.96;367683.26;367685;2023-06-19T19:07:49Z;367704.1;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;3_0_0_0_0_0;NA;NA;completion;10041.12;357642;357641.66;357642.14;367683.26;367686;2023-06-19T19:07:49Z;367704.1;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;shallow;flow.Sequence;3_0_0_0_0_1;NA;NA;skipped;NA;367686;NA;NA;367683.26;367686;2023-06-19T19:07:49Z;367704.1;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;task;flow.Sequence;3_0_0_0_0;NA;NA;completion;10041.12;357642;357641.66;357642.14;367683.26;367687;2023-06-19T19:07:49Z;367704.1;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Deep;Question;html.Page;3_0_0_0_1_0_0;NA;NA;form;submission;4284.9;367688;367683.26;367704.1;371989;371989;2023-06-19T19:07:53Z;371995.64;NULL;Vorsorge;tahadhari;d;NA;NA;NA;s;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;3_0_0_0_1_0_1;NA;NA;skipped;NA;371991;NA;NA;371989;371991;2023-06-19T19:07:53Z;371995.64;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;"""Falsch""-Screen";canvas.Screen;3_0_0_0_1_0_2;NA;NA;timeout;5000.06;371994;371980.82;371995.64;376975;376976;2023-06-19T19:07:58Z;376995.7;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;3_0_0_0_1_0;NA;NA;completion;9270.9;367688;367683.26;367704.1;376975;376978;2023-06-19T19:07:58Z;376995.7;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;shallow;flow.Sequence;3_0_0_0_1_1;NA;NA;skipped;NA;376978;NA;NA;376975;376979;2023-06-19T19:07:58Z;376995.7;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;task;flow.Sequence;3_0_0_0_1;NA;NA;completion;9270.9;367687;367683.26;367704.1;376975;376980;2023-06-19T19:07:58Z;376995.7;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;3_0_0_0_2_0;NA;NA;skipped;NA;376981;NA;NA;376975;376981;2023-06-19T19:07:58Z;376995.7;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Shallow;Question;html.Page;3_0_0_0_2_1_0;NA;NA;form;submission;6859.3;376982;376975;376995.7;383855;383856;2023-06-19T19:08:05Z;383849.86;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;maarifa;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;3_0_0_0_2_1_1;NA;NA;skipped;NA;383860;NA;NA;383855;383860;2023-06-19T19:08:05Z;383849.86;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;"""Falsch""-Screen";canvas.Screen;3_0_0_0_2_1_2;NA;NA;timeout;5000.12;383863;383848.92;383849.86;388829.46;388831;2023-06-19T19:08:10Z;388849.98;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;shallow;flow.Sequence;3_0_0_0_2_1;NA;NA;completion;11833.76;376982;376975;376995.7;388829.46;388831;2023-06-19T19:08:10Z;388849.98;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;task;flow.Sequence;3_0_0_0_2;NA;NA;completion;11833.76;376981;376975;376995.7;388829.46;388831;2023-06-19T19:08:10Z;388849.98;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;3_0_0_0_3_0;NA;NA;skipped;NA;388832;NA;NA;388829.46;388832;2023-06-19T19:08:10Z;388849.98;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Shallow;Question;html.Page;3_0_0_0_3_1_0;NA;NA;form;submission;4344.02;388832;388829.46;388849.98;393194;393195;2023-06-19T19:08:15Z;393204.1;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;udhibiti;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;3_0_0_0_3_1_1;NA;NA;skipped;NA;393199;NA;NA;393194;393199;2023-06-19T19:08:15Z;393204.1;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;"""Falsch""-Screen";canvas.Screen;3_0_0_0_3_1_2;NA;NA;timeout;5000.04;393202;393188.08;393204.1;398183.42;398185;2023-06-19T19:08:20Z;398204.14;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;shallow;flow.Sequence;3_0_0_0_3_1;NA;NA;completion;9333.44;388832;388829.46;388849.98;398183.42;398186;2023-06-19T19:08:20Z;398204.14;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;task;flow.Sequence;3_0_0_0_3;NA;NA;completion;9333.44;388832;388829.46;388849.98;398183.42;398187;2023-06-19T19:08:20Z;398204.14;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;deep;flow.Sequence;3_0_0_0_4_0;NA;NA;skipped;NA;398188;NA;NA;398183.42;398188;2023-06-19T19:08:20Z;398204.14;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
e8f56;Shallow;Question;html.Page;3_0_0_0_4_1_0;NA;NA;form;submission;5204.86;398188;398183.42;398204.14;403409;403410;2023-06-19T19:08:25Z;403412.46;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;utayari;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
e8f56;"""Richtig""-Screen";canvas.Screen;3_0_0_0_4_1_1;NA;NA;skipped;NA;403414;NA;NA;403409;403414;2023-06-19T19:08:25Z;403412.46;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
