observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;distractors;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
4c08f;Save;data;screen;canvas.Screen;1_2_0_1;NA;NA;timeout;494;20375.5;20366.013;20382.607;20859.923;20860.9;2023-06-21T14:30:13Z;20876.607;Polizist;msongora;d;simanzi;mandhari;nidhamu;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_2_0;NA;NA;completion;4232.775;16612.3;16610.176;16627.148;20859.923;20861;2023-06-21T14:30:13Z;20876.607;Polizist;msongora;d;simanzi;mandhari;nidhamu;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_2;NA;NA;completion;4232.775;16612.3;16610.176;16627.148;20859.923;20861.2;2023-06-21T14:30:13Z;20876.607;Polizist;msongora;d;simanzi;mandhari;nidhamu;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_3_0_0;NA;NA;form;submission;3872.793;20861.4;20859.923;20876.607;24749.4;24749.7;2023-06-21T14:30:17Z;24760.865;Vorsorge;tahadhari;d;ufafanuzi;makini;mashambani;ulan;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_3_0_1;NA;NA;timeout;499.281;24750.6;24744.093;24760.865;25243.511;25244.6;2023-06-21T14:30:17Z;25260.146;Vorsorge;tahadhari;d;ufafanuzi;makini;mashambani;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_3_0;NA;NA;completion;4366.904;20861.4;20859.923;20876.607;25243.511;25244.9;2023-06-21T14:30:17Z;25260.146;Vorsorge;tahadhari;d;ufafanuzi;makini;mashambani;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_3;NA;NA;completion;4366.904;20861.3;20859.923;20876.607;25243.511;25245.1;2023-06-21T14:30:17Z;25260.146;Vorsorge;tahadhari;d;ufafanuzi;makini;mashambani;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_4_0_0;NA;NA;form;submission;5769.554;25245.3;25243.511;25260.146;31029.7;31030.1;2023-06-21T14:30:23Z;31041.496;Konkurrent;mshindani;d;msemaji;mvutaji;kipukusa;krilto;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_4_0_1;NA;NA;timeout;491.85;31031.3;31024.912;31041.496;31516.945;31518.2;2023-06-21T14:30:23Z;31533.346;Konkurrent;mshindani;d;msemaji;mvutaji;kipukusa;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_4_0;NA;NA;completion;6256.799;25245.3;25243.511;25260.146;31516.945;31518.5;2023-06-21T14:30:23Z;31533.346;Konkurrent;mshindani;d;msemaji;mvutaji;kipukusa;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_4;NA;NA;completion;6256.799;25245.2;25243.511;25260.146;31516.945;31518.7;2023-06-21T14:30:23Z;31533.346;Konkurrent;mshindani;d;msemaji;mvutaji;kipukusa;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_5_0_0;NA;NA;form;submission;4016.754;31518.9;31516.945;31533.346;35550.1;35550.3;2023-06-21T14:30:27Z;35565.7;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;trous;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_5_0_1;NA;NA;timeout;502.224;35551.3;35537.019;35565.7;36051.517;36052.7;2023-06-21T14:30:28Z;36067.924;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_5_0;NA;NA;completion;4518.171;31518.8;31516.945;31533.346;36051.517;36053;2023-06-21T14:30:28Z;36067.924;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_5;NA;NA;completion;4518.171;31518.8;31516.945;31533.346;36051.517;36053.1;2023-06-21T14:30:28Z;36067.924;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_6_0_0;NA;NA;form;submission;2271.876;36053.4;36051.517;36067.924;38339.8;38340.1;2023-06-21T14:30:30Z;38355.507;Verstand;ufahamivu;s;shakawa;hadhari;mhandisi;das;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_6_0_1;NA;NA;timeout;498.68;38340.8;38337.319;38355.507;38837.352;38838.5;2023-06-21T14:30:31Z;38854.187;Verstand;ufahamivu;s;shakawa;hadhari;mhandisi;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_6_0;NA;NA;completion;2769.428;36053.3;36051.517;36067.924;38837.352;38838.8;2023-06-21T14:30:31Z;38854.187;Verstand;ufahamivu;s;shakawa;hadhari;mhandisi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_6;NA;NA;completion;2769.428;36053.2;36051.517;36067.924;38837.352;38838.9;2023-06-21T14:30:31Z;38854.187;Verstand;ufahamivu;s;shakawa;hadhari;mhandisi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_7_0_0;NA;NA;form;submission;4735.513;38839.1;38837.352;38854.187;43589.7;43589.9;2023-06-21T14:30:35Z;43605.637;Annäherung;maegesho;s;madahili;kujiamini;mapendekezo;ilati;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_7_0_1;NA;NA;timeout;504.976;43590.8;43575.574;43605.637;44094.257;44095.5;2023-06-21T14:30:36Z;44110.613;Annäherung;maegesho;s;madahili;kujiamini;mapendekezo;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_7_0;NA;NA;completion;5240.07;38839.1;38837.352;38854.187;44094.257;44095.8;2023-06-21T14:30:36Z;44110.613;Annäherung;maegesho;s;madahili;kujiamini;mapendekezo;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_7;NA;NA;completion;5240.07;38839.1;38837.352;38854.187;44094.257;44096;2023-06-21T14:30:36Z;44110.613;Annäherung;maegesho;s;madahili;kujiamini;mapendekezo;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_8_0_0;NA;NA;form;submission;4910.787;44096.2;44094.257;44110.613;49021.4;49021.7;2023-06-21T14:30:41Z;49034.143;Zufall;kikuti;s;kukosekana;uchoraji;leseni;zruta;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_8_0_1;NA;NA;timeout;501.95;49022.4;49017.539;49034.143;49519.435;49521.2;2023-06-21T14:30:41Z;49536.093;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_8_0;NA;NA;completion;5408.822;44096.2;44094.257;44110.613;49519.435;49521.5;2023-06-21T14:30:41Z;49536.093;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_8;NA;NA;completion;5408.822;44096.1;44094.257;44110.613;49519.435;49521.9;2023-06-21T14:30:41Z;49536.093;Zufall;kikuti;s;kukosekana;uchoraji;leseni;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_9_0_0;NA;NA;form;submission;3651.207;49522.2;49519.435;49536.093;53187.3;53187.5;2023-06-21T14:30:45Z;53203.467;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;werdd;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_9_0_1;NA;NA;timeout;493.563;53188;53179.643;53203.467;53680.409;53682.2;2023-06-21T14:30:46Z;53697.03;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_9_0;NA;NA;completion;4144.316;49522.2;49519.435;49536.093;53680.409;53682.4;2023-06-21T14:30:46Z;53697.03;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_9;NA;NA;completion;4144.316;49522;49519.435;49536.093;53680.409;53682.6;2023-06-21T14:30:46Z;53697.03;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_10_0_0;NA;NA;form;submission;5684.27;53682.8;53680.409;53697.03;59381.3;59381.5;2023-06-21T14:30:51Z;59392.81;Widerstand;usulubu;s;kusababisha;mwalimu;mwenendo;krakkte;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_10_0_1;NA;NA;timeout;493.835;59382.3;59368.691;59392.81;59870.007;59871;2023-06-21T14:30:52Z;59886.645;Widerstand;usulubu;s;kusababisha;mwalimu;mwenendo;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_10_0;NA;NA;completion;6172.977;53682.7;53680.409;53697.03;59870.007;59871.4;2023-06-21T14:30:52Z;59886.645;Widerstand;usulubu;s;kusababisha;mwalimu;mwenendo;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_10;NA;NA;completion;6172.977;53682.7;53680.409;53697.03;59870.007;59871.5;2023-06-21T14:30:52Z;59886.645;Widerstand;usulubu;s;kusababisha;mwalimu;mwenendo;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_11_0_0;NA;NA;form;submission;2581.055;59871.7;59870.007;59886.645;62467.7;62468;2023-06-21T14:30:54Z;62473.471;Ausschluss;kutengwa;d;ununuzi;taratibu;madeni;as;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_11_0_1;NA;NA;timeout;492.922;62470.8;62456.921;62473.471;62949.455;62950.5;2023-06-21T14:30:55Z;62966.393;Ausschluss;kutengwa;d;ununuzi;taratibu;madeni;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_11_0;NA;NA;completion;3062.81;59871.7;59870.007;59886.645;62949.455;62950.9;2023-06-21T14:30:55Z;62966.393;Ausschluss;kutengwa;d;ununuzi;taratibu;madeni;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_11;NA;NA;completion;3062.81;59871.7;59870.007;59886.645;62949.455;62951.2;2023-06-21T14:30:55Z;62966.393;Ausschluss;kutengwa;d;ununuzi;taratibu;madeni;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_12_0_0;NA;NA;form;submission;11521.307;62951.4;62949.455;62966.393;74487.7;74488;2023-06-21T14:31:06Z;74503.555;Gelegenheit;wakati;d;mchanganyiko;kipaumbele;kushuku;kieskesha;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_12_0_1;NA;NA;timeout;501.438;74491.1;74484.47;74503.555;74988.351;74989.4;2023-06-21T14:31:07Z;75004.993;Gelegenheit;wakati;d;mchanganyiko;kipaumbele;kushuku;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_12_0;NA;NA;completion;12021.958;62951.4;62949.455;62966.393;74988.351;74989.7;2023-06-21T14:31:07Z;75004.993;Gelegenheit;wakati;d;mchanganyiko;kipaumbele;kushuku;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_12;NA;NA;completion;12021.958;62951.3;62949.455;62966.393;74988.351;74990;2023-06-21T14:31:07Z;75004.993;Gelegenheit;wakati;d;mchanganyiko;kipaumbele;kushuku;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_13_0_0;NA;NA;form;submission;5942.107;74990.3;74988.351;75004.993;80947.1;80947.3;2023-06-21T14:31:13Z;80959.366;Beweis;ushahidi;d;marudio;kizuizi;mtendaji;ulanti;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_13_0_1;NA;NA;timeout;503.846;80950;80942.632;80959.366;81446.273;81447.2;2023-06-21T14:31:13Z;81463.212;Beweis;ushahidi;d;marudio;kizuizi;mtendaji;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_13_0;NA;NA;completion;6441.28;74990.2;74988.351;75004.993;81446.273;81447.5;2023-06-21T14:31:13Z;81463.212;Beweis;ushahidi;d;marudio;kizuizi;mtendaji;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_13;NA;NA;completion;6441.28;74990.1;74988.351;75004.993;81446.273;81447.7;2023-06-21T14:31:13Z;81463.212;Beweis;ushahidi;d;marudio;kizuizi;mtendaji;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_14_0_0;NA;NA;form;submission;4866.388;81447.8;81446.273;81463.212;86329.6;86329.9;2023-06-21T14:31:18Z;86354.958;Auftrag;uagizaji;d;ghanima;kuzingatia;msukani;lor;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_14_0_1;NA;NA;timeout;493.265;86332.5;86312.475;86354.958;86831.251;86832.1;2023-06-21T14:31:19Z;86848.223;Auftrag;uagizaji;d;ghanima;kuzingatia;msukani;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_14_0;NA;NA;completion;5368.039;81447.8;81446.273;81463.212;86831.251;86832.3;2023-06-21T14:31:19Z;86848.223;Auftrag;uagizaji;d;ghanima;kuzingatia;msukani;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_14;NA;NA;completion;5368.039;81447.8;81446.273;81463.212;86831.251;86832.6;2023-06-21T14:31:19Z;86848.223;Auftrag;uagizaji;d;ghanima;kuzingatia;msukani;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Deep;Question;html.Page;1_15_0_0;NA;NA;form;submission;2619.477;86832.7;86831.251;86848.223;89467.7;89467.9;2023-06-21T14:31:21Z;89477.197;Sympathie;mapendano;s;dhamiria;fungamano;maazimio;a;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;1_15_0_1;NA;NA;timeout;498.354;89470.5;89460.652;89477.197;89959.196;89960.1;2023-06-21T14:31:22Z;89975.551;Sympathie;mapendano;s;dhamiria;fungamano;maazimio;NA;NA;0;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;deep;flow.Sequence;1_15_0;NA;NA;completion;3110.973;86832.7;86831.251;86848.223;89959.196;89960.3;2023-06-21T14:31:22Z;89975.551;Sympathie;mapendano;s;dhamiria;fungamano;maazimio;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;1_15;NA;NA;completion;3110.973;86832.7;86831.251;86848.223;89959.196;89960.5;2023-06-21T14:31:22Z;89975.551;Sympathie;mapendano;s;dhamiria;fungamano;maazimio;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;retrieval;block;1;(cued;recall);flow.Loop;1;NA;NA;completion;87174.034;2783.1;2772.437;2785.162;89959.196;89960.8;2023-06-21T14:31:22Z;89975.551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4c08f;Shallow;Question;html.Page;2_0_0_0;NA;NA;form;submission;6415.949;89960.9;89959.196;89975.551;96391.5;96391.7;2023-06-21T14:31:28Z;96400.587;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;kirembo;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;Save;data;screen;canvas.Screen;2_0_0_1;NA;NA;timeout;492.683;96394.2;96384.012;96400.587;96876.441;96877.8;2023-06-21T14:31:29Z;96893.27;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
4c08f;shallow;flow.Sequence;2_0_0;NA;NA;completion;6900.89;89960.9;89959.196;89975.551;96876.441;96878.1;2023-06-21T14:31:29Z;96893.27;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;task;flow.Sequence;2_0;NA;NA;completion;6900.89;89960.9;89959.196;89975.551;96876.441;96878.3;2023-06-21T14:31:29Z;96893.27;Schönheit;kirembo;s;mahojiano;msisimko;jitihadi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
4c08f;Shallow;Question;html.Page;2_1_0_0;NA;NA;form;submission;5192.23;96878.5;96876.441;96893.27;102085.5;102085.6;2023-06-21T14:31:34Z;102087.258;Annäherung;maegesho;s;madahili;kujiamini;mapendekezo;maegesho;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
